,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
2111,1173,Yannick Agnel,M,20.0,202.0,90.0,France,FRA,2012 Summer,2012.0,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
2110,1173,Yannick Agnel,M,20.0,202.0,90.0,France,FRA,2012 Summer,2012.0,Summer,London,Swimming,Swimming Men's 200 metres Freestyle,Gold
2100,1169,Marilyn Agliotti,F,33.0,172.0,58.0,Netherlands,NED,2012 Summer,2012.0,Summer,London,Hockey,Hockey Women's Hockey,Gold
6398,3593,An Kum-Ae,F,32.0,160.0,52.0,North Korea,PRK,2012 Summer,2012.0,Summer,London,Judo,Judo Women's Half-Lightweight,Gold
3223,1809,Nasser Salih Nasser Abdullah Al-Attiya,M,41.0,178.0,82.0,Qatar,QAT,2012 Summer,2012.0,Summer,London,Shooting,Shooting Men's Skeet,Bronze
3304,1858,Fehaid Al-Deehani,M,45.0,178.0,95.0,Kuwait,KUW,2012 Summer,2012.0,Summer,London,Shooting,Shooting Men's Trap,Bronze
3354,1885,Ramzy Al-Duhami,M,40.0,162.0,70.0,Saudi Arabia,KSA,2012 Summer,2012.0,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
9382,5152,"Elizabeth ""Betsey"" Armstrong",F,29.0,188.0,77.0,United States,USA,2012 Summer,2012.0,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold
3721,2134,Prince Abdullah Bin Moteb Al-Saud,M,27.0,178.0,69.0,Saudi Arabia,KSA,2012 Summer,2012.0,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
2615,1466,Matteo Aicardi,M,26.0,192.0,102.0,Italy,ITA,2012 Summer,2012.0,Summer,London,Water Polo,Water Polo Men's Water Polo,Silver
4416,2517,Milan Aleksi,M,26.0,193.0,96.0,Serbia,SRB,2012 Summer,2012.0,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze
2112,1173,Yannick Agnel,M,20.0,202.0,90.0,France,FRA,2012 Summer,2012.0,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
7077,3959,Erik Mattias Andersson,M,34.0,186.0,95.0,Sweden,SWE,2012 Summer,2012.0,Summer,London,Handball,Handball Men's Handball,Silver
7186,4014,Kozue Ando,F,30.0,164.0,57.0,Japan,JPN,2012 Summer,2012.0,Summer,London,Football,Football Women's Football,Silver
174,73,Luc Abalo,M,27.0,182.0,86.0,France,FRA,2012 Summer,2012.0,Summer,London,Handball,Handball Men's Handball,Gold
8382,4613,Nataliya Nikolayevna Antyukh,F,31.0,182.0,69.0,Russia,RUS,2012 Summer,2012.0,Summer,London,Athletics,Athletics Women's 400 metres Hurdles,Gold
11453,6256,"Luciana Paula ""Lucha"" Aymar",F,34.0,178.0,59.0,Argentina,ARG,2012 Summer,2012.0,Summer,London,Hockey,Hockey Women's Hockey,Silver
8383,4613,Nataliya Nikolayevna Antyukh,F,31.0,182.0,69.0,Russia,RUS,2012 Summer,2012.0,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
11483,6269,David Valeryevich Ayrapetyan,M,28.0,158.0,49.0,Russia,RUS,2012 Summer,2012.0,Summer,London,Boxing,Boxing Men's Light-Flyweight,Bronze
10372,5687,Sofia Assefa Abebe,F,24.0,167.0,52.0,Ethiopia,ETH,2012 Summer,2012.0,Summer,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",Bronze
6807,3820,Haley Danita Anderson,F,20.0,178.0,68.0,United States,USA,2012 Summer,2012.0,Summer,London,Swimming,Swimming Women's 10 kilometres Open Water,Silver
8495,4675,Nikolay Sergeyevich Apalikov,M,29.0,203.0,105.0,Russia,RUS,2012 Summer,2012.0,Summer,London,Volleyball,Volleyball Men's Volleyball,Gold
10576,5778,Abbos Atayev,M,26.0,186.0,75.0,Uzbekistan,UZB,2012 Summer,2012.0,Summer,London,Boxing,Boxing Men's Middleweight,Bronze
1126,629,William Accambray,M,24.0,194.0,104.0,France,FRA,2012 Summer,2012.0,Summer,London,Handball,Handball Men's Handball,Gold
8661,4757,Javier Ignacio Aquino Carmona,M,22.0,165.0,62.0,Mexico,MEX,2012 Summer,2012.0,Summer,London,Football,Football Men's Football,Gold
10348,5670,Valerio Aspromonte,M,25.0,187.0,84.0,Italy,ITA,2012 Summer,2012.0,Summer,London,Fencing,"Fencing Men's Foil, Team",Gold
11528,6296,"Viktoriya Fyodorovna ""Vika"" Azarenko",F,22.0,183.0,60.0,Belarus,BLR,2012 Summer,2012.0,Summer,London,Tennis,Tennis Women's Singles,Bronze
11529,6296,"Viktoriya Fyodorovna ""Vika"" Azarenko",F,22.0,183.0,60.0,Belarus,BLR,2012 Summer,2012.0,Summer,London,Tennis,Tennis Mixed Doubles,Gold
684,395,Jennifer Abel,F,20.0,160.0,62.0,Canada,CAN,2012 Summer,2012.0,Summer,London,Diving,Diving Women's Synchronized Springboard,Bronze
11204,6126,Mariana Avitia Martnez,F,18.0,164.0,61.0,Mexico,MEX,2012 Summer,2012.0,Summer,London,Archery,Archery Women's Individual,Bronze
12526,6812,Kamal Bahamdan,M,42.0,172.0,69.0,Saudi Arabia,KSA,2012 Summer,2012.0,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
7020,3939,Kim Verner Andersson,M,29.0,200.0,105.0,Sweden,SWE,2012 Summer,2012.0,Summer,London,Handball,Handball Men's Handball,Silver
789,455,Denis Mikhaylovich Ablyazin,M,19.0,161.0,62.0,Russia,RUS,2012 Summer,2012.0,Summer,London,Gymnastics,Gymnastics Men's Floor Exercise,Bronze
790,455,Denis Mikhaylovich Ablyazin,M,19.0,161.0,62.0,Russia,RUS,2012 Summer,2012.0,Summer,London,Gymnastics,Gymnastics Men's Horse Vault,Silver
8166,4505,Carmelo Kyan Anthony,M,28.0,203.0,109.0,United States,USA,2012 Summer,2012.0,Summer,London,Basketball,Basketball Men's Basketball,Gold
861,495,Alaaeldin Ahmad El-Sayyid Abouelkassem,M,21.0,188.0,87.0,Egypt,EGY,2012 Summer,2012.0,Summer,London,Fencing,"Fencing Men's Foil, Individual",Silver
6763,3792,Alyssa Jean Anderson,F,21.0,173.0,64.0,United States,USA,2012 Summer,2012.0,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
1227,690,Chantal Achterberg,F,27.0,172.0,72.0,Netherlands,NED,2012 Summer,2012.0,Summer,London,Rowing,Rowing Women's Coxed Eights,Bronze
12704,6912,Kemar Bailey-Cole,M,20.0,193.0,84.0,Jamaica,JAM,2012 Summer,2012.0,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
12717,6922,"Timothy ""Tim"" Baillie",M,33.0,176.0,78.0,Great Britain-1,GBR,2012 Summer,2012.0,Summer,London,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
1494,832,Nicola Virginia Adams,F,29.0,164.0,51.0,Great Britain,GBR,2012 Summer,2012.0,Summer,London,Boxing,Boxing Women's Flyweight,Gold
11217,6131,Giorgio Avola,M,23.0,178.0,72.0,Italy,ITA,2012 Summer,2012.0,Summer,London,Fencing,"Fencing Men's Foil, Team",Gold
8303,4577,Semyon Sergeyevich Antonov,M,23.0,202.0,97.0,Russia,RUS,2012 Summer,2012.0,Summer,London,Basketball,Basketball Men's Basketball,Bronze
8635,4742,Gillian Mary Apps,F,26.0,180.0,80.0,Canada,CAN,2010 Winter,2010.0,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
12561,6841,Shannon Deanne Bahrke,F,29.0,162.0,55.0,United States,USA,2010 Winter,2010.0,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Women's Moguls,Bronze
7795,4322,Tobias Angerer,M,32.0,179.0,72.0,Germany,GER,2010 Winter,2010.0,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Silver
12109,6587,David Anthony Backes,M,25.0,190.0,100.0,United States,USA,2010 Winter,2010.0,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
6817,3824,Jasey-Jay Anderson,M,34.0,178.0,80.0,Canada,CAN,2010 Winter,2010.0,Winter,Vancouver,Snowboarding,Snowboarding Men's Parallel Giant Slalom,Gold
2127,1181,Meghan Christina Agosta (-Marciano),F,23.0,168.0,67.0,Canada,CAN,2010 Winter,2010.0,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
1720,956,"Richard ""Richy""  Adjei",M,27.0,190.0,110.0,Germany-2,GER,2010 Winter,2010.0,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Two,Silver
8161,4503,Dborah Jessica Anthonioz,F,31.0,165.0,52.0,France,FRA,2010 Winter,2010.0,Winter,Vancouver,Snowboarding,Snowboarding Women's Boardercross,Silver
9971,5451,Mao Asada,F,19.0,163.0,50.0,Japan,JPN,2010 Winter,2010.0,Winter,Vancouver,Figure Skating,Figure Skating Women's Singles,Silver
8061,4457,Daniela Anschtz-Thoms,F,35.0,165.0,60.0,Germany,GER,2010 Winter,2010.0,Winter,Vancouver,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Gold
6179,3472,Simon Ammann,M,28.0,171.0,55.0,Switzerland,SUI,2010 Winter,2010.0,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Gold
6178,3472,Simon Ammann,M,28.0,171.0,55.0,Switzerland,SUI,2010 Winter,2010.0,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold
12158,6612,Niklas Oskar Bckstrm,M,31.0,185.0,89.0,Finland,FIN,2010 Winter,2010.0,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
5986,3361,"Efetobore ""Efe"" Ambrose Emuobo",M,19.0,187.0,70.0,Nigeria,NGR,2008 Summer,2008.0,Summer,Beijing,Football,Football Men's Football,Silver
617,357,Yusup Abdusalomov,M,30.0,170.0,84.0,Tajikistan,TJK,2008 Summer,2008.0,Summer,Beijing,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Silver
10102,5520,Sturla sgeirsson,M,28.0,182.0,80.0,Iceland,ISL,2008 Summer,2008.0,Summer,Beijing,Handball,Handball Men's Handball,Silver
4561,2592,"Alexandre ""Alexandre Pato"" Rodrigues da Silva",M,18.0,179.0,71.0,Brazil,BRA,2008 Summer,2008.0,Summer,Beijing,Football,Football Men's Football,Bronze
11909,6489,Alesya Aleksandrovna Babushkina,F,19.0,170.0,55.0,Belarus,BLR,2008 Summer,2008.0,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
8165,4505,Carmelo Kyan Anthony,M,24.0,203.0,109.0,United States,USA,2008 Summer,2008.0,Summer,Beijing,Basketball,Basketball Men's Basketball,Gold
10069,5500,Sergei Aschwanden,M,32.0,181.0,92.0,Switzerland,SUI,2008 Summer,2008.0,Summer,Beijing,Judo,Judo Men's Middleweight,Bronze
2802,1556,"Ebenezer Oluwafemi ""Femi"" Ajilore",M,23.0,185.0,75.0,Nigeria,NGR,2008 Summer,2008.0,Summer,Beijing,Football,Football Men's Football,Silver
9044,4977,Yordanis Arencibia Verdecia,M,28.0,167.0,66.0,Cuba,CUB,2008 Summer,2008.0,Summer,Beijing,Judo,Judo Men's Half-Lightweight,Bronze
2620,1467,Mara Magdalena Aicega Amicarelli,F,34.0,165.0,60.0,Argentina,ARG,2008 Summer,2008.0,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze
2772,1540,Artur Surenovych Aivazian,M,35.0,177.0,88.0,Ukraine,UKR,2008 Summer,2008.0,Summer,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold
7614,4243,Robert Sebastian Andrzejuk,M,33.0,179.0,75.0,Poland,POL,2008 Summer,2008.0,Summer,Beijing,Fencing,"Fencing Men's epee, Team",Silver
9541,5233,Virginie Arnold,F,28.0,155.0,50.0,France,FRA,2008 Summer,2008.0,Summer,Beijing,Archery,Archery Women's Team,Bronze
9940,5432,Andrey Nikolayevich Aryamnov,M,20.0,172.0,105.0,Belarus,BLR,2008 Summer,2008.0,Summer,Beijing,Weightlifting,Weightlifting Men's Heavyweight,Gold
2691,1498,"Charles Benedict ""Ben"" Ainslie",M,31.0,183.0,90.0,Great Britain,GBR,2008 Summer,2008.0,Summer,Beijing,Sailing,Sailing Mixed One Person Dinghy,Gold
5913,3324,"Pablo ""Pol"" Amat Escud",M,30.0,183.0,78.0,Spain,ESP,2008 Summer,2008.0,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver
8316,4585,Olena Anatolivna Antonova,F,36.0,180.0,95.0,Ukraine,UKR,2008 Summer,2008.0,Summer,Beijing,Athletics,Athletics Women's Discus Throw,Bronze
7608,4240,Yekaterina Sergeyevna Andryushina,F,22.0,185.0,70.0,Russia,RUS,2008 Summer,2008.0,Summer,Beijing,Handball,Handball Women's Handball,Silver
9990,5456,Nobuharu Asahara,M,36.0,179.0,76.0,Japan,JPN,2008 Summer,2008.0,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
747,428,Elvan Abeylegesse,F,25.0,159.0,40.0,Turkey,TUR,2008 Summer,2008.0,Summer,Beijing,Athletics,"Athletics Women's 5,000 metres",Silver
7775,4320,Nadine Marejke Angerer,F,29.0,174.0,70.0,Germany,GER,2008 Summer,2008.0,Summer,Beijing,Football,Football Women's Football,Bronze
8496,4676,Onyekachi Apam,M,21.0,180.0,79.0,Nigeria,NGR,2008 Summer,2008.0,Summer,Beijing,Football,Football Men's Football,Silver
79,21,Ragnhild Margrethe Aamodt,F,27.0,163.0,,Norway,NOR,2008 Summer,2008.0,Summer,Beijing,Handball,Handball Women's Handball,Gold
10928,5971,Seimone Delicia Augustus,F,24.0,183.0,74.0,United States,USA,2008 Summer,2008.0,Summer,Beijing,Basketball,Basketball Women's Basketball,Gold
9793,5363,"Alexander Vladimirovich ""Sasha"" Artemev",M,22.0,168.0,,United States,USA,2008 Summer,2008.0,Summer,Beijing,Gymnastics,Gymnastics Men's Team All-Around,Bronze
9398,5159,Dylan Armstrong,M,27.0,190.0,125.0,Canada,CAN,2008 Summer,2008.0,Summer,Beijing,Athletics,Athletics Men's Shot Put,Bronze
5052,2875,"Sandra Louise ""Sandy"" Allen-Lewis",F,29.0,170.0,59.0,Australia,AUS,2008 Summer,2008.0,Summer,Beijing,Softball,Softball Women's Softball,Bronze
5049,2874,Wyatt Allen,M,29.0,193.0,98.0,United States,USA,2008 Summer,2008.0,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
9413,5167,Kristin Ann Armstrong (-Savola),F,34.0,173.0,58.0,United States,USA,2008 Summer,2008.0,Summer,Beijing,Cycling,Cycling Women's Individual Time Trial,Gold
11452,6256,"Luciana Paula ""Lucha"" Aymar",F,30.0,178.0,59.0,Argentina,ARG,2008 Summer,2008.0,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze
173,73,Luc Abalo,M,23.0,182.0,86.0,France,FRA,2008 Summer,2008.0,Summer,Beijing,Handball,Handball Men's Handball,Gold
5481,3093,Lutz Altepost,M,26.0,193.0,92.0,Germany,GER,2008 Summer,2008.0,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
4092,2359,Islam-Beka Said-Tsilimovich Albiyev,M,19.0,165.0,66.0,Russia,RUS,2008 Summer,2008.0,Summer,Beijing,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
172,72,Aleksey Aleksandrovich Abalmasov,M,28.0,180.0,83.0,Belarus,BLR,2008 Summer,2008.0,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
163,67,Mariya Vasilyevna Abakumova (-Tarabina),F,22.0,179.0,80.0,Russia,RUS,2008 Summer,2008.0,Summer,Beijing,Athletics,Athletics Women's Javelin Throw,Silver
9664,5298,"Jacob Joseph ""Jake"" Arrieta",M,22.0,193.0,102.0,United States,USA,2008 Summer,2008.0,Summer,Beijing,Baseball,Baseball Men's Baseball,Bronze
4835,2762,Margarita Sergeyevna Aliychuk,F,17.0,174.0,48.0,Russia,RUS,2008 Summer,2008.0,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
159,63,Jos Luis Abajo Gmez,M,30.0,194.0,87.0,Spain,ESP,2008 Summer,2008.0,Summer,Beijing,Fencing,"Fencing Men's epee, Individual",Bronze
200,93,Jol Marc Abati,M,38.0,190.0,85.0,France,FRA,2008 Summer,2008.0,Summer,Beijing,Handball,Handball Men's Handball,Gold
4299,2458,David Alegre Biosca,M,23.0,184.0,75.0,Spain,ESP,2008 Summer,2008.0,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver
4304,2460,Ramn Alegre Biosca,M,27.0,171.0,71.0,Spain,ESP,2008 Summer,2008.0,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver
4817,2755,Aleksey Aleksandrovich Alipov,M,32.0,175.0,80.0,Russia,RUS,2008 Summer,2008.0,Summer,Beijing,Shooting,Shooting Men's Trap,Bronze
9381,5152,"Elizabeth ""Betsey"" Armstrong",F,25.0,188.0,77.0,United States,USA,2008 Summer,2008.0,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Silver
9376,5150,Aaron Nigel Armstrong,M,30.0,173.0,70.0,Trinidad and Tobago,TTO,2008 Summer,2008.0,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
7330,4101,Andria Suntaque,F,30.0,175.0,65.0,Brazil,BRA,2008 Summer,2008.0,Summer,Beijing,Football,Football Women's Football,Silver
7889,4369,Victor Chinedu Anichebe,M,20.0,192.0,94.0,Nigeria,NGR,2008 Summer,2008.0,Summer,Beijing,Football,Football Men's Football,Silver
12696,6906,Ryan Bailey,M,32.0,198.0,111.0,United States,USA,2008 Summer,2008.0,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Silver
3046,1698,Khadzhimurat Magomedovich Akkayev,M,23.0,178.0,105.0,Russia,RUS,2008 Summer,2008.0,Summer,Beijing,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
274,143,"Desmond ""Des"" Abbott",M,21.0,184.0,87.0,Australia,AUS,2008 Summer,2008.0,Summer,Beijing,Hockey,Hockey Men's Hockey,Bronze
4328,2469,Virgilijus Alekna,M,36.0,200.0,130.0,Lithuania,LTU,2008 Summer,2008.0,Summer,Beijing,Athletics,Athletics Men's Discus Throw,Bronze
286,153,Monica Cecilia Abbott,F,23.0,191.0,88.0,United States,USA,2008 Summer,2008.0,Summer,Beijing,Softball,Softball Women's Softball,Silver
11498,6278,Sarah Lianne Ayton (-Dempsey),F,28.0,167.0,63.0,Great Britain,GBR,2008 Summer,2008.0,Summer,Beijing,Sailing,Sailing Women's Three Person Keelboat,Gold
2962,1650,Bakhtiyar Shakhabutdinovich Akhmedov,M,21.0,190.0,120.0,Russia,RUS,2008 Summer,2008.0,Summer,Beijing,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver
11215,6130,Nazmi Avluca,M,31.0,177.0,84.0,Turkey,TUR,2008 Summer,2008.0,Summer,Beijing,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze
10669,5832,Arnr Atlason,M,24.0,191.0,91.0,Iceland,ISL,2008 Summer,2008.0,Summer,Beijing,Handball,Handball Men's Handball,Silver
6275,3519,Roman Amoyan,M,24.0,158.0,55.0,Armenia,ARM,2008 Summer,2008.0,Summer,Beijing,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze
12516,6811,Julien Bahain,M,22.0,190.0,93.0,France,FRA,2008 Summer,2008.0,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Bronze
6761,3790,Anderson de Oliveira Rodrigues,M,34.0,190.0,95.0,Brazil,BRA,2008 Summer,2008.0,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Silver
2352,1313,Robyn Mokihana Ah Mow-Santos,F,32.0,172.0,67.0,United States,USA,2008 Summer,2008.0,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Silver
1121,627,Andreea Roxana Acatrinei,F,16.0,150.0,40.0,Romania,ROU,2008 Summer,2008.0,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Bronze
1843,1017,Nathan Ghar-Jun Adrian,M,19.0,198.0,100.0,United States,USA,2008 Summer,2008.0,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
1288,723,Osmay Acosta Duarte,M,23.0,188.0,91.0,Cuba,CUB,2008 Summer,2008.0,Summer,Beijing,Boxing,Boxing Men's Heavyweight,Bronze
6759,3789,nderson Lus de Abreu Oliveira,M,20.0,176.0,77.0,Brazil,BRA,2008 Summer,2008.0,Summer,Beijing,Football,Football Men's Football,Bronze
1617,896,Olubayo Adefemi,M,22.0,181.0,82.0,Nigeria,NGR,2008 Summer,2008.0,Summer,Beijing,Football,Football Men's Football,Silver
6393,3589,An Jeong-Hwa,F,27.0,162.0,62.0,South Korea,KOR,2008 Summer,2008.0,Summer,Beijing,Handball,Handball Women's Handball,Bronze
10172,5559,"Thomas John Mitchell ""Tom"" Ashley",M,24.0,188.0,70.0,New Zealand,NZL,2008 Summer,2008.0,Summer,Beijing,Sailing,Sailing Men's Windsurfer,Gold
1276,716,Lautaro Germn Acosta,M,20.0,168.0,72.0,Argentina,ARG,2008 Summer,2008.0,Summer,Beijing,Football,Football Men's Football,Gold
1637,908,"Ayodele ""Dele"" Adeleye",M,19.0,190.0,80.0,Nigeria,NGR,2008 Summer,2008.0,Summer,Beijing,Football,Football Men's Football,Silver
2183,1220,Sergio Leonel Agero del Castillo,M,20.0,172.0,74.0,Argentina,ARG,2008 Summer,2008.0,Summer,Beijing,Football,Football Men's Football,Gold
1045,583,Julien Absalon,M,27.0,180.0,68.0,France,FRA,2008 Summer,2008.0,Summer,Beijing,Cycling,"Cycling Men's Mountainbike, Cross-Country",Gold
1035,580,Svetlana Olegovna Abrosimova,F,28.0,188.0,77.0,Russia,RUS,2008 Summer,2008.0,Summer,Beijing,Basketball,Basketball Women's Basketball,Bronze
10321,5652,Simon Olof Karl Aspelin,M,34.0,185.0,79.0,Sweden-2,SWE,2008 Summer,2008.0,Summer,Beijing,Tennis,Tennis Men's Doubles,Silver
10120,5532,Glenn Ashby,M,30.0,170.0,76.0,Australia,AUS,2008 Summer,2008.0,Summer,Beijing,Sailing,Sailing Mixed Multihull,Silver
1773,980,"Rebecca ""Becky"" Adlington",F,19.0,179.0,70.0,Great Britain,GBR,2008 Summer,2008.0,Summer,Beijing,Swimming,Swimming Women's 800 metres Freestyle,Gold
2099,1169,Marilyn Agliotti,F,29.0,172.0,58.0,Netherlands,NED,2008 Summer,2008.0,Summer,Beijing,Hockey,Hockey Women's Hockey,Gold
6771,3797,Brett Franklin Anderson,M,20.0,193.0,104.0,United States,USA,2008 Summer,2008.0,Summer,Beijing,Baseball,Baseball Men's Baseball,Bronze
6397,3593,An Kum-Ae,F,28.0,160.0,52.0,North Korea,PRK,2008 Summer,2008.0,Summer,Beijing,Judo,Judo Women's Half-Lightweight,Silver
11705,6389,Mehdi Abdelhafid Baala,M,29.0,183.0,65.0,France,FRA,2008 Summer,2008.0,Summer,Beijing,Athletics,"Athletics Men's 1,500 metres",Bronze
2017,1114,Luca Agamennoni,M,27.0,187.0,93.0,Italy,ITA,2008 Summer,2008.0,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Silver
1527,846,Valerie Kasanita Adams-Vili (-Price),F,23.0,193.0,120.0,New Zealand,NZL,2008 Summer,2008.0,Summer,Beijing,Athletics,Athletics Women's Shot Put,Gold
6713,3761,Mads Christian Kruse Andersen,M,30.0,187.0,75.0,Denmark,DEN,2008 Summer,2008.0,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
12355,6710,Bair Dorzhiyevich Badyonov,M,32.0,178.0,75.0,Russia,RUS,2008 Summer,2008.0,Summer,Beijing,Archery,Archery Men's Individual,Bronze
12372,6718,Bae Min-Hee,F,20.0,169.0,56.0,South Korea,KOR,2008 Summer,2008.0,Summer,Beijing,Handball,Handball Women's Handball,Bronze
8910,4891,Eduard Arbs Borras,M,25.0,174.0,70.0,Spain,ESP,2008 Summer,2008.0,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver
1772,980,"Rebecca ""Becky"" Adlington",F,19.0,179.0,70.0,Great Britain,GBR,2008 Summer,2008.0,Summer,Beijing,Swimming,Swimming Women's 400 metres Freestyle,Gold
11592,6317,"Anthony Lawrence ""Tony"" Azevedo",M,26.0,186.0,90.0,United States,USA,2008 Summer,2008.0,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Silver
2138,1188,"Benjamin Alexandro ""Ben"" Agosto",M,24.0,178.0,75.0,United States-1,USA,2006 Winter,2006.0,Winter,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,Silver
6422,3604,Viktor An,M,20.0,170.0,65.0,South Korea,KOR,2006 Winter,2006.0,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
78,20,Kjetil Andr Aamodt,M,34.0,176.0,85.0,Norway,NOR,2006 Winter,2006.0,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Super G,Gold
6421,3604,Viktor An,M,20.0,170.0,65.0,South Korea,KOR,2006 Winter,2006.0,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Gold
2941,1639,Albina Khamitovna Akhatova,F,29.0,160.0,55.0,Russia,RUS,2006 Winter,2006.0,Winter,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Gold
7989,4423,Martin Annen,M,31.0,181.0,98.0,Switzerland-1,SUI,2006 Winter,2006.0,Winter,Torino,Bobsleigh,Bobsleigh Men's Two,Bronze
2126,1181,Meghan Christina Agosta (-Marciano),F,18.0,168.0,67.0,Canada,CAN,2006 Winter,2006.0,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
10391,5692,Jenni Anna Christina Asserholt,F,17.0,172.0,71.0,Sweden,SWE,2006 Winter,2006.0,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
5782,3251,Ivan Vladimirovich Alypov,M,23.0,169.0,60.0,Russia,RUS,2006 Winter,2006.0,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,Bronze
2940,1639,Albina Khamitovna Akhatova,F,29.0,160.0,55.0,Russia,RUS,2006 Winter,2006.0,Winter,Torino,Biathlon,Biathlon Women's 15 kilometres,Bronze
